AÑOREG;DEPOCU;DEPREG;DIAOCU;EDADHOM;EDADMUJ;MESOCU;MESREG;MUPOCU;MUPREG;NACHOM;NACMUJ
2015;6;6;30;33;38;7;8;602;602;320;320
2015;22;22;10;30;25;9;10;2205;2205;320;320
2016;11;11;25;28;28;8;1;1101;1101;320;320
2015;10;10;16;20;17;6;7;1001;1001;320;320
2016;9;9;19;30;22;10;2;901;901;320;320
2016;1;1;21;999;999;9;4;101;101;170;320
2015;1;1;29;999;999;7;10;101;101;320;320
2016;1;1;16;999;999;7;6;108;108;320;320
2016;1;1;7;999;999;4;4;101;101;320;320
2016;1;1;10;999;999;11;2;115;101;320;320
2015;1;1;5;999;999;10;12;101;101;320;320
2015;21;21;9;999;999;10;11;2101;2101;320;320
2016;19;19;12;999;999;11;2;1901;1907;320;320
2015;19;19;3;999;999;11;12;1901;1911;320;320
2016;16;16;1;64;57;9;3;1601;1601;320;320
2015;11;11;10;999;999;7;8;1107;1101;320;320
2016;11;11;7;999;999;10;2;1102;1101;320;320
2015;10;10;10;999;999;9;10;1002;1002;320;320
2016;9;1;4;999;999;12;3;923;101;320;320
2015;9;9;25;999;999;9;11;920;920;320;320
2015;9;9;25;999;999;2;4;920;920;320;320
2015;9;9;9;999;999;1;3;920;920;320;320
2015;9;12;25;999;999;6;9;920;1220;320;320
2015;9;9;30;999;999;9;11;901;914;320;320
2015;5;5;29;32;27;7;8;511;511;320;320
2015;5;5;26;999;999;5;7;509;509;320;320
2015;5;1;2;999;999;2;5;502;101;320;320
2016;5;5;30;999;999;11;1;501;501;320;320
2016;1;1;29;999;999;10;3;115;115;320;320
2015;1;1;9;50;41;1;2;115;115;320;320
2015;1;1;12;999;999;2;11;108;101;320;320
2015;1;1;11;999;999;8;9;108;108;320;320
2016;1;1;27;999;999;10;3;101;101;320;320
2015;1;1;14;999;999;10;12;101;101;320;320
2015;1;1;10;999;999;7;8;101;101;320;320
2016;1;1;28;999;999;5;6;101;101;320;320
2015;1;1;20;999;999;5;7;101;101;320;320
2015;1;1;14;999;999;4;5;101;101;320;320
2015;1;1;23;999;999;3;6;101;101;320;320
2015;1;1;17;999;999;2;5;101;101;320;320
2015;1;1;9;999;999;1;5;101;101;320;320
2015;1;1;13;999;999;1;2;101;101;320;320
2015;1;1;27;999;999;4;6;101;114;320;320
2016;1;1;10;999;999;11;2;101;116;320;320
2015;1;2;13;999;999;8;10;101;208;320;320
2015;1;3;23;999;999;3;8;101;309;320;320
2015;1;14;13;999;999;8;9;101;1401;320;320
2015;20;20;31;999;999;3;6;2001;2001;320;320
2016;3;3;1;999;999;10;2;306;306;320;320
2015;1;1;30;999;999;9;10;109;101;320;320
2015;1;1;24;999;999;2;8;101;101;320;320
2015;1;1;15;999;999;1;8;101;101;320;320
2015;1;1;10;39;39;4;7;101;101;320;320
2016;19;19;14;28;31;12;1;1905;1905;320;320
2015;9;9;23;999;24;1;4;901;901;320;840
2015;1;1;20;999;999;1;3;113;113;320;32
2015;1;1;16;999;999;2;3;115;101;320;320
2015;12;12;13;40;999;8;9;1217;1217;320;320
2015;1;1;24;42;37;3;5;101;101;320;320
2016;6;6;26;49;24;6;2;611;608;320;320
2015;1;1;29;62;31;1;5;101;101;320;320
2016;1;1;16;33;999;11;3;108;108;320;320
2016;17;17;30;32;29;10;2;1711;1711;320;320
2015;22;22;17;33;27;7;8;2204;2204;320;320
2016;1;1;5;999;999;10;2;101;101;320;320
2015;20;20;31;30;21;7;8;2003;2003;320;320
2015;13;13;13;999;999;7;9;1301;1301;320;320
2015;1;1;16;45;36;7;8;101;101;320;320
2015;1;22;1;40;41;7;8;101;2202;320;320
2015;1;1;19;999;999;5;6;109;101;320;320
2015;22;22;22;52;999;10;11;2205;2205;320;320
2016;18;18;6;35;47;3;2;1801;1801;320;320
2015;1;1;20;48;43;8;11;116;101;320;320
2015;1;1;30;34;999;3;5;102;113;320;320
2015;9;9;29;31;29;4;8;914;914;320;320
2015;15;15;21;30;25;10;12;1503;1503;320;320
2015;1;1;10;26;28;6;8;101;101;320;320
2015;13;13;23;22;22;7;11;1303;1303;320;320
2016;1;17;29;25;23;9;3;108;1709;320;320
2015;22;22;7;51;53;1;4;2203;2203;320;320
2015;19;19;2;37;30;9;11;1904;1904;320;320
2015;7;7;20;27;22;11;12;704;704;320;320
2015;1;1;19;21;19;6;8;101;101;320;320
2016;22;22;28;62;27;10;1;2205;2205;320;320
2015;17;17;12;42;39;6;7;1703;1701;320;320
2015;12;12;9;52;45;1;7;1228;1228;320;320
2015;12;12;9;60;57;7;12;1211;1211;320;320
2015;9;9;17;27;20;7;9;921;921;320;320
2015;1;1;9;75;36;1;3;117;117;320;320
2016;1;1;15;45;34;10;2;101;101;320;320
2015;8;8;22;31;29;5;7;801;801;320;320
2016;1;1;28;52;41;10;2;115;101;320;320
2015;1;1;16;43;999;11;12;108;101;320;320
2015;12;12;26;44;999;1;6;1215;1215;320;320
2015;6;6;5;42;999;8;9;608;609;320;320
2016;18;18;2;33;25;7;4;1801;1801;320;320
2016;1;1;23;23;21;10;2;114;114;320;320
2015;1;1;22;51;48;4;5;115;115;320;320
2016;12;12;20;55;53;11;3;1228;1228;320;320
2015;12;12;25;54;52;3;7;1228;1228;320;320
2016;9;9;7;56;52;7;1;901;901;320;320
2015;6;6;25;36;34;11;12;610;610;320;320
2016;6;6;20;36;34;11;1;610;610;320;320
2016;6;6;14;36;34;10;1;610;610;320;320
2015;1;1;4;41;27;8;10;109;109;320;320
2016;1;1;27;27;25;7;4;106;111;320;320
2016;1;1;12;40;30;11;3;102;102;320;320
2016;1;1;28;55;43;5;1;101;101;320;862
2016;9;9;9;23;19;10;2;909;909;320;320
2015;19;19;31;36;30;8;10;1904;1904;320;320
2015;1;1;19;27;26;3;8;115;115;320;320
2015;1;1;18;999;999;3;8;101;101;320;320
2015;17;17;27;999;999;3;5;1704;1704;320;320
2016;1;1;18;999;999;12;1;101;101;320;320
2015;6;6;9;999;999;7;8;611;611;320;320
2015;22;22;3;999;999;8;8;2202;2202;320;320
2015;21;21;7;999;999;10;12;2101;2101;320;320
2015;21;21;20;999;999;7;8;2101;2101;320;320
2015;21;21;14;999;999;5;7;2101;2101;320;320
2015;13;13;7;999;999;1;4;1302;1302;320;320
2015;12;12;26;999;999;2;6;1213;1213;320;320
2015;3;3;10;39;25;8;9;302;301;320;320
2015;1;1;13;999;999;1;4;116;101;320;320
2016;1;1;8;999;999;12;3;115;101;320;320
2015;1;1;2;999;999;9;10;115;101;320;320
2015;1;1;9;999;999;9;11;101;101;320;320
2015;1;1;15;999;999;7;9;101;101;320;320
2015;1;1;18;999;999;6;8;101;101;320;320
2015;1;1;8;999;999;6;8;101;101;320;320
2015;1;1;12;999;999;5;7;101;101;320;320
2015;1;1;8;999;999;5;7;101;101;320;320
2015;1;1;12;999;999;1;4;101;101;320;320
2016;1;1;4;999;999;12;3;101;105;320;320
2016;1;1;16;999;999;12;4;101;101;9999;320
2016;20;20;4;999;999;12;2;2001;2001;320;320
2015;17;17;2;999;999;3;4;1703;1701;320;320
2015;3;3;10;999;999;8;9;301;301;320;320
2015;1;1;24;999;999;2;4;115;101;320;320
2015;1;5;3;999;999;9;11;101;504;320;320
2015;20;20;14;39;37;4;10;2006;2006;320;320
2015;8;8;6;37;40;11;11;801;801;320;320
2015;19;19;29;40;999;4;6;1909;1909;320;320
2016;19;19;10;999;999;9;1;1905;1905;320;320
2015;17;17;29;999;999;1;3;1711;1711;320;320
2015;17;17;23;45;999;2;5;1704;1704;320;320
2015;17;17;8;34;999;5;6;1701;1706;320;320
2015;14;14;6;999;999;2;3;1412;1412;320;320
2016;13;13;5;999;999;10;3;1331;1331;320;320
2015;13;13;27;43;40;2;10;1315;1301;320;320
2015;11;11;21;999;999;7;11;1109;1109;320;320
2015;11;11;6;999;999;3;7;1106;1101;320;320
2016;9;9;9;47;999;12;1;901;901;320;320
2016;6;6;18;41;999;2;5;611;611;320;320
2015;1;1;30;999;999;7;9;101;101;320;320
2015;1;1;2;999;999;7;9;101;101;320;320
2015;1;17;23;37;28;2;4;101;1712;320;320
2015;22;6;6;28;17;3;4;2212;601;320;320
2015;20;20;3;999;999;8;10;2001;2001;320;320
2015;14;14;10;20;16;2;9;1401;1401;320;320
2016;5;5;18;33;999;12;2;507;507;320;320
2015;4;4;16;46;999;6;6;401;401;320;320
2016;1;1;6;34;999;11;3;105;101;320;320
2015;17;17;17;33;29;6;11;1712;1712;320;320
2016;13;13;3;999;999;11;2;1301;1301;320;320
2016;9;5;7;34;31;8;3;907;501;320;320
2015;8;8;13;25;26;7;8;801;801;320;320
2015;21;21;1;39;37;12;12;2106;2101;320;320
2015;21;21;6;60;55;1;2;2105;2101;320;320
2015;22;22;19;36;38;3;4;2204;2204;320;320
2015;16;1;28;25;22;8;10;1613;101;320;320
2016;10;10;10;999;40;11;4;1002;1002;320;320
2015;1;1;13;29;27;2;4;101;101;320;320
2015;22;22;18;37;38;9;12;2216;2216;320;320
2015;22;22;17;30;26;4;5;2216;2216;320;320
2015;22;22;18;32;33;6;7;2203;2203;320;320
2016;22;22;12;30;26;1;5;2201;2207;320;320
2015;21;21;25;23;20;9;11;2102;2101;320;320
2015;20;1;12;25;24;1;10;2010;101;320;320
2015;20;20;7;45;39;5;8;2002;2002;320;320
2015;17;17;13;31;27;2;3;1704;1704;320;320
2015;15;15;6;28;22;2;4;1505;1505;320;320
2016;15;15;25;41;24;11;1;1504;1504;320;320
2015;13;13;13;32;24;3;9;1301;1301;320;320
2016;12;5;9;52;49;12;1;1217;507;320;320
2016;12;12;2;39;30;12;2;1209;1209;320;320
2015;10;10;12;29;22;6;9;1005;1005;320;320
2015;9;9;25;39;40;5;7;921;921;320;320
2016;9;9;14;18;20;9;1;916;916;320;320
2015;9;9;5;59;59;5;6;906;906;320;320
2015;9;7;4;50;49;6;8;901;707;320;320
2015;6;6;1;57;42;7;10;611;611;320;320
2015;6;6;3;27;20;3;6;605;601;320;320
2015;2;2;7;999;62;1;4;205;201;320;320
2016;1;1;17;40;39;7;2;103;103;320;320
2015;20;20;21;37;37;10;12;2011;2011;320;320
2015;8;8;28;999;999;9;11;801;801;320;320
2015;2;21;8;999;999;1;2;204;2101;320;320
2015;1;21;25;30;25;8;9;101;2101;320;320
2015;3;3;23;999;999;3;7;316;315;320;320
2015;22;7;21;49;39;10;12;2216;701;320;320
2015;22;1;25;25;19;5;7;2211;116;320;320
2015;22;22;9;39;31;4;5;2204;2204;320;320
2015;22;22;21;41;41;4;11;2202;2202;320;320
2015;22;22;2;33;26;2;2;2201;2201;320;320
2016;21;21;29;32;23;12;1;2107;2107;320;320
2016;21;21;15;37;33;12;1;2105;2101;320;320
2015;21;21;12;34;999;3;4;2101;2101;320;320
2015;21;21;10;999;999;2;3;2101;2101;320;320
2015;20;20;19;999;999;2;6;2010;2010;320;320
2015;20;20;29;30;32;4;7;2006;2006;320;320
2015;20;20;16;31;27;3;7;2003;2003;320;320
2016;19;19;30;999;999;6;2;1907;1907;320;320
2015;19;19;6;43;17;2;3;1902;1902;320;320
2015;18;18;14;31;20;4;5;1804;1801;320;320
2016;18;18;13;32;34;10;4;1801;1801;320;320
2016;17;17;18;50;45;12;4;1712;1712;320;320
2015;16;16;5;26;22;6;8;1615;1603;320;484
2015;16;16;27;50;40;2;5;1606;1602;320;320
2016;15;15;11;46;42;12;2;1504;1504;320;320
2015;15;15;28;29;24;7;10;1502;1502;320;320
2015;15;15;18;999;999;8;9;1501;1501;320;320
2016;15;15;10;999;999;3;5;1501;1501;320;320
2015;15;15;21;78;70;1;7;1501;1501;320;320
2016;14;14;6;37;30;10;2;1413;1413;320;320
2016;14;14;10;999;999;4;3;1405;1405;320;320
2016;14;14;22;26;24;10;1;1404;1401;320;320
2015;14;14;23;25;21;6;7;1402;1402;320;320
2016;13;13;22;44;44;7;3;1325;1325;320;320
2016;13;13;3;38;39;7;1;1315;1315;320;320
2015;13;13;3;999;999;7;8;1309;1309;320;320
2015;13;13;23;999;999;10;12;1301;1301;320;320
2015;13;13;6;48;45;5;6;1301;1301;320;320
2015;12;12;8;75;28;10;12;1226;1226;320;320
2016;12;12;21;999;999;9;4;1215;1215;320;320
2015;12;12;30;999;999;7;10;1212;1212;320;320
2015;12;12;24;30;32;3;6;1212;1212;320;320
2015;12;12;20;999;999;8;10;1202;1202;320;320
2016;11;11;19;39;36;11;3;1109;1101;320;320
2015;11;11;21;999;999;4;7;1108;1108;320;320
2015;11;11;15;31;30;1;3;1107;1102;320;320
2016;9;9;10;40;34;12;1;920;920;320;320
2015;9;9;21;999;999;9;11;920;920;320;320
2015;9;9;16;37;39;6;9;916;916;320;320
2016;9;9;21;67;41;12;3;912;912;320;320
2015;8;8;1;69;58;6;12;806;806;320;320
2016;8;8;19;26;20;1;2;803;803;320;320
2015;8;8;10;999;999;2;3;801;801;320;320
2015;7;7;19;47;44;1;4;706;706;320;320
2015;5;2;17;26;26;7;8;511;202;320;320
2015;2;1;14;37;35;7;9;207;101;320;320
2015;1;1;13;999;999;2;12;110;111;320;320
2015;1;1;15;999;999;4;8;108;108;320;320
2015;1;6;30;999;999;9;11;108;601;320;320
2015;1;1;23;999;999;7;9;101;101;320;320
2015;20;17;6;999;999;3;6;2001;1709;320;320
2015;17;17;2;999;999;10;10;1703;1701;320;320
2016;12;12;21;38;33;12;1;1225;1225;320;320
2015;12;12;26;999;999;6;9;1225;1225;320;320
2015;3;3;20;31;29;4;5;312;312;320;320
2016;22;4;14;64;999;9;2;2214;416;320;320
2015;18;21;16;47;999;7;9;1805;2101;320;320
2015;17;17;14;37;999;8;9;1707;1701;320;320
2015;14;1;30;66;999;9;11;1418;101;320;320
2016;13;13;12;22;20;10;5;1326;1301;320;320
2016;13;13;2;28;27;9;3;1317;1317;320;320
2016;13;13;16;29;999;12;2;1312;1312;320;320
2015;12;9;28;50;999;4;7;1220;917;320;320
2016;12;12;4;48;999;12;2;1204;1204;320;320
2015;11;11;30;40;33;1;3;1106;1102;320;320
2015;2;1;18;999;999;8;9;207;101;320;320
2016;22;22;4;45;999;12;6;2207;2207;320;320
2015;22;22;21;48;999;5;11;2207;2207;320;320
2015;22;22;1;51;999;12;12;2205;2205;320;320
2015;22;22;22;28;30;6;7;2203;2202;320;320
2015;18;18;20;46;999;2;3;1804;1804;320;320
2015;17;17;2;52;43;3;3;1708;1708;320;320
2015;13;1;31;38;999;8;10;1304;101;320;320
2015;6;6;12;62;999;10;12;604;604;320;320
2015;5;5;10;46;999;9;11;503;503;320;320
2015;14;14;11;48;41;2;6;1410;1410;320;320
2015;10;10;23;33;34;6;8;1017;1017;320;320
2016;22;22;23;34;34;9;1;2205;2205;320;320
2016;19;19;4;31;33;11;1;1901;1901;320;320
2016;18;18;19;31;29;11;2;1802;1802;320;320
2015;15;15;11;35;32;3;4;1508;1508;320;320
2015;15;1;3;47;38;7;10;1505;101;320;320
2015;14;14;15;32;30;5;7;1401;1401;320;320
2015;2;2;14;27;21;4;5;202;202;320;320
2015;6;6;15;31;26;10;12;612;612;320;320
2015;16;16;27;54;65;2;3;1610;1610;320;320
2015;13;13;23;31;23;10;12;1319;1301;320;320
2015;12;1;10;36;36;7;10;1228;101;320;320
2015;15;15;11;31;29;6;7;1501;1501;320;320
2015;6;1;9;36;31;3;4;612;101;320;320
2015;1;1;8;32;25;5;6;116;101;320;320
2016;11;11;23;26;24;10;1;1107;1107;320;320
2015;15;15;9;34;27;10;10;1501;1501;320;320
2015;22;22;16;27;24;7;8;2201;2201;320;320
2015;19;19;10;26;19;7;8;1901;1901;320;320
2015;13;13;2;36;24;2;7;1312;1312;320;320
2015;6;6;17;31;22;2;4;608;608;320;320
2015;22;1;24;52;44;4;12;2205;101;320;320
2015;12;12;30;52;34;3;11;1216;1216;320;320
2016;22;22;30;999;47;9;2;2209;2209;320;320
2015;22;22;9;23;23;11;12;2204;2204;320;320
2015;22;22;5;30;19;11;12;2203;2203;320;320
2015;21;21;1;41;28;6;6;2106;2106;320;320
2016;19;19;15;22;25;6;1;1904;1904;320;320
2015;19;17;15;37;17;10;11;1901;1707;320;320
2015;19;19;8;27;28;6;7;1901;1901;320;320
2015;17;17;4;31;23;6;9;1712;1712;320;320
2016;16;16;9;25;22;4;3;1602;1602;320;320
2015;15;15;14;41;27;8;9;1507;1507;320;320
2015;15;15;13;19;19;3;4;1501;1501;320;320
2015;11;11;18;21;18;6;7;1101;1101;320;320
2015;9;9;12;22;21;10;11;916;916;320;320
2015;9;9;26;19;20;2;7;901;916;320;320
2016;7;7;14;31;22;10;1;701;701;320;320
2015;5;10;6;54;51;4;10;506;1020;320;320
2016;4;4;25;34;30;11;2;401;401;320;320
2015;2;2;27;29;23;4;7;201;201;320;320
2016;1;1;6;20;22;8;2;115;115;320;320
2015;1;1;19;21;18;8;9;106;101;320;320
2015;1;1;2;20;21;9;10;104;101;320;320
2015;9;9;13;20;19;5;7;916;916;320;320
2016;12;12;27;30;27;5;3;1202;1201;320;320
2015;22;22;22;26;23;9;11;2216;2216;320;320
2015;22;22;18;37;25;3;3;2216;2216;320;320
2016;22;22;5;56;50;11;1;2214;2214;320;320
2015;22;21;8;40;35;1;2;2205;2101;320;320
2016;22;22;20;39;37;11;1;2203;2203;320;320
2015;22;22;28;21;18;5;7;2203;2203;320;320
2015;22;22;19;25;23;3;4;2203;2203;320;320
2015;22;21;13;58;44;7;8;2202;2101;320;320
2015;21;21;15;999;999;10;11;2106;2101;320;320
2015;21;21;10;34;24;8;9;2104;2101;320;320
2015;21;22;8;31;29;9;10;2104;2203;320;320
2016;20;20;16;999;36;12;3;2011;2011;320;320
2015;20;20;1;39;25;9;12;2008;2008;320;320
2016;20;20;13;25;20;10;5;2002;2002;320;320
2015;19;19;23;64;40;3;12;1901;1901;320;320
2015;18;1;22;69;60;1;3;1805;101;320;320
2015;18;18;22;27;24;1;4;1805;1805;320;320
2015;18;18;7;22;19;5;6;1804;1804;320;320
2016;17;19;11;40;26;8;3;1709;1904;320;320
2016;17;17;10;60;41;9;4;1708;1712;320;320
2016;17;17;28;56;57;9;6;1704;1704;320;320
2015;17;17;5;46;43;8;9;1704;1704;320;320
2015;17;17;16;30;31;7;9;1704;1704;320;320
2015;16;16;21;25;19;1;3;1613;1613;320;320
2015;16;16;25;28;24;2;12;1609;1601;320;320
2015;16;1;24;28;25;7;10;1607;101;320;320
2015;16;16;24;23;20;7;10;1603;1603;320;320
2016;15;15;18;28;17;12;2;1508;1501;320;320
2015;15;1;21;39;30;1;2;1503;114;320;320
2015;15;15;11;23;18;8;9;1501;1501;320;320
2015;15;15;14;53;37;8;10;1501;1501;320;320
2015;15;15;31;22;18;3;5;1501;1501;320;320
2015;14;14;21;27;21;5;7;1415;1415;320;320
2016;14;14;30;30;23;10;4;1412;1412;320;320
2015;14;14;22;27;22;4;8;1409;1409;320;320
2015;13;13;13;23;22;1;3;1329;1329;320;320
2016;13;13;12;22;20;11;1;1327;1327;320;320
2016;13;13;9;41;38;11;2;1325;1325;320;320
2015;13;13;22;51;36;7;10;1325;1325;320;320
2015;13;13;15;25;23;6;9;1325;1325;320;320
2016;13;13;1;35;20;12;4;1312;1312;320;320
2015;13;13;28;30;22;9;10;1301;1312;320;320
2015;12;12;15;53;53;6;9;1228;1228;320;320
2015;12;12;27;999;32;2;5;1226;1226;320;320
2016;12;12;16;35;29;12;1;1225;1225;320;320
2015;12;12;18;23;25;5;6;1220;1220;320;320
2016;12;12;23;30;32;11;6;1218;1218;320;320
2015;12;12;2;35;23;10;10;1218;1218;320;320
2015;12;12;15;19;26;1;3;1218;1218;320;320
2015;12;12;15;21;23;1;4;1218;1218;320;320
2015;12;9;7;40;33;9;10;1217;901;320;320
2015;12;12;5;999;999;5;6;1215;1215;320;320
2015;12;12;5;44;43;10;12;1211;1211;320;320
2016;12;1;14;58;54;4;3;1210;101;320;320
2015;12;12;16;34;33;2;3;1210;1210;320;320
2015;12;12;4;27;24;2;3;1210;1210;320;320
2016;12;12;18;30;19;11;2;1203;1202;320;320
2015;11;11;4;22;19;6;7;1106;1106;320;320
2015;9;9;31;24;29;8;12;924;924;320;320
2015;9;9;20;57;54;4;8;923;923;320;320
2015;9;1;2;35;36;7;8;921;114;320;320
2015;9;9;2;29;28;2;7;921;921;320;320
2015;9;9;7;50;50;4;5;904;904;320;320
2015;8;1;3;27;23;6;8;808;101;320;320
2016;7;3;22;46;44;9;2;706;314;320;320
2016;7;7;16;25;22;11;2;701;701;320;320
2015;7;7;17;20;20;7;9;701;701;320;320
2015;6;6;31;49;42;8;11;613;613;320;320
2016;6;6;27;30;26;3;3;604;604;320;320
2015;6;6;19;48;34;8;10;604;614;320;320
2016;6;6;23;39;32;12;2;603;601;320;320
2015;6;6;21;33;30;9;12;602;601;320;320
2015;5;5;23;44;40;7;9;509;509;320;320
2015;4;4;14;41;34;5;7;415;415;320;320
2015;4;3;3;27;19;2;6;414;301;320;320
2015;2;2;9;40;38;1;3;205;205;320;320
2016;2;2;7;51;38;7;6;201;201;320;320
2015;1;1;25;39;35;7;8;107;101;320;320
2016;1;1;27;34;18;8;5;107;107;320;320
2015;1;1;11;25;23;6;7;106;101;320;320
2016;1;7;7;48;28;8;4;101;701;320;320
2015;22;22;24;40;31;11;12;2201;2201;320;320
2015;22;22;20;24;17;5;6;2201;2201;320;320
2015;17;17;13;23;18;1;3;1708;1708;320;320
2015;17;17;26;34;31;6;8;1708;1712;320;320
2015;17;17;16;35;30;10;11;1705;1705;320;320
2015;15;15;9;28;21;11;12;1508;1508;320;320
2015;15;15;7;999;999;8;12;1501;1501;320;320
2015;15;15;17;68;999;7;8;1501;1501;320;320
2016;14;14;9;39;36;10;3;1416;1416;320;320
2015;14;14;13;24;25;8;10;1404;1404;320;320
2016;13;13;24;42;37;9;3;1325;1325;320;320
2015;13;13;16;23;19;7;8;1322;1322;320;320
2016;13;8;21;42;43;9;6;1310;802;320;320
2016;13;13;16;31;25;10;3;1308;1317;320;320
2015;13;13;30;51;45;3;8;1301;1301;320;320
2015;12;22;8;41;55;4;5;1217;2202;320;320
2016;11;11;13;46;25;11;2;1101;1101;320;320
2015;10;10;17;999;999;4;8;1006;1001;320;320
2016;10;10;11;39;999;6;2;1002;1021;320;320
2016;9;9;10;34;17;12;3;921;921;320;320
2015;9;9;28;45;38;1;7;916;916;320;320
2015;9;9;13;61;60;2;3;901;901;320;320
2015;7;7;28;28;27;10;12;701;701;320;320
2015;7;7;26;37;20;8;10;701;701;320;320
2015;7;7;4;28;21;2;3;701;701;320;320
2015;1;1;13;37;33;4;5;101;101;320;320
2016;20;20;4;66;62;12;1;2008;2008;320;320
2015;15;15;19;42;999;3;4;1507;1507;320;320
2016;13;13;9;33;999;1;6;1317;1317;320;320
2015;5;5;19;58;999;2;3;506;513;320;320
2015;21;21;1;38;33;12;12;2106;2101;320;222
2016;21;21;16;30;21;12;2;2106;2101;320;320
2016;4;4;28;34;28;9;1;407;407;320;320
2015;2;2;17;21;20;11;12;207;201;320;320
2015;21;21;29;28;28;4;6;2106;2101;320;320
2015;19;19;7;24;22;5;9;1903;1903;320;320
2015;13;13;16;23;21;1;3;1301;1312;320;320
2015;6;6;21;26;23;8;10;604;604;320;320
2015;4;4;30;35;34;3;6;403;403;320;320
2016;2;2;14;26;27;12;1;202;202;320;320
2015;1;6;6;27;22;3;3;114;603;320;320
2015;17;17;16;39;24;9;11;1707;1707;320;320
2015;17;17;8;38;23;4;11;1707;1707;320;320
2016;15;15;3;27;23;9;4;1501;1501;320;320
2015;4;4;25;30;22;9;11;415;401;320;320
2015;4;4;28;32;27;5;7;407;407;320;320
2015;1;1;15;999;999;4;5;108;108;320;320
2015;1;1;9;999;999;3;4;108;108;320;320
2016;22;22;5;24;26;11;1;2205;2205;320;320
2016;17;17;21;45;29;12;2;1706;1706;320;320
2015;12;12;26;27;28;8;10;1201;1201;320;320
2016;11;11;12;27;21;8;4;1107;1101;320;320
2016;9;9;30;56;60;10;1;921;921;320;320
2016;6;6;16;32;21;11;1;601;601;320;320
2015;4;4;9;25;17;7;8;402;402;320;320
2015;22;22;3;21;16;11;12;2201;2201;320;320
2016;22;22;24;25;21;11;2;2201;2201;320;320
2015;22;22;14;45;40;9;10;2201;2201;320;320
2015;13;9;27;40;28;1;5;1326;916;320;320
2015;12;1;15;38;35;1;4;1212;115;320;320
2015;1;1;10;73;60;7;10;102;101;320;320
2015;16;16;24;43;45;2;5;1615;1601;320;320
2015;5;5;23;29;26;10;11;501;501;320;320
2016;12;12;23;19;21;6;2;1204;1204;320;320
2016;5;5;7;27;27;12;2;501;507;320;320
2016;22;22;10;37;33;10;1;2216;2216;320;320
2015;22;22;5;19;18;5;6;2203;2203;320;320
2015;13;7;22;34;21;5;6;1317;701;320;320
2015;1;1;13;36;31;8;9;101;101;320;320
2015;20;20;20;49;30;2;6;2002;2002;320;320
2015;1;1;11;65;999;2;5;101;101;320;320
2015;17;17;27;999;999;3;7;1703;1703;320;320
2015;10;10;25;999;999;5;6;1002;1001;320;320
2015;12;12;5;999;999;5;6;1202;1202;320;320
2015;6;6;15;999;999;6;7;602;608;320;320
2015;5;4;27;999;999;2;5;501;408;320;320
2015;5;5;19;999;999;6;8;501;501;320;320
2015;1;1;6;999;999;4;5;115;101;320;320
2015;10;10;9;999;999;1;5;1002;1001;320;320
2015;12;12;30;999;999;6;9;1202;1202;320;320
2015;1;1;10;57;61;12;12;114;114;320;320
2015;1;1;22;999;999;1;4;115;101;320;320
2015;1;13;16;999;999;1;3;115;1301;320;320
2015;22;22;7;999;999;1;3;2217;2217;320;320
2015;22;22;15;999;999;6;7;2216;2216;320;320
2015;22;22;28;999;999;1;2;2211;2211;320;320
2015;22;22;3;59;55;9;10;2208;2208;320;320
2015;22;22;18;39;36;8;10;2205;2205;320;320
2015;22;22;6;999;999;4;4;2204;2204;320;320
2016;22;22;22;999;999;5;4;2202;2202;320;320
2015;22;22;2;999;999;10;10;2201;2201;320;320
2015;22;22;25;999;999;8;9;2201;2201;320;320
2015;21;6;22;999;999;7;8;2107;601;320;320
2015;21;21;27;999;999;7;8;2107;2101;320;320
2015;21;21;28;999;999;10;12;2106;2101;320;320
2015;21;21;23;999;999;10;12;2106;2101;320;320
2015;21;21;22;999;999;9;10;2106;2101;320;320
2015;21;21;25;999;999;8;10;2106;2101;320;320
2016;21;21;18;999;999;8;1;2106;2101;320;320
2015;21;21;31;999;999;7;10;2106;2101;320;320
2015;21;21;15;999;999;7;8;2106;2101;320;320
2015;21;22;28;999;999;5;7;2106;2216;320;320
2015;21;21;21;999;999;10;12;2105;2101;320;320
2016;21;21;28;999;999;12;4;2104;2101;320;320
2015;21;1;7;999;999;10;11;2101;101;320;320
2015;21;21;1;999;999;12;12;2101;2101;320;320
2015;21;21;27;999;999;10;12;2101;2101;320;320
2015;21;21;25;999;999;9;11;2101;2101;320;320
2015;21;21;8;999;999;9;10;2101;2101;320;320
2015;21;21;17;999;999;7;8;2101;2101;320;320
2015;21;21;22;999;999;6;7;2101;2101;320;320
2015;21;21;27;43;29;5;7;2101;2101;320;320
2015;21;21;26;999;999;5;7;2101;2101;320;320
2016;20;20;22;42;35;12;3;2011;2011;320;320
2015;20;20;25;999;41;5;9;2011;2011;320;320
2015;20;20;14;38;36;9;11;2008;2008;320;320
2015;20;20;11;999;999;3;7;2008;2008;320;320
2015;20;20;21;999;999;5;9;2004;2004;320;320
2015;20;20;10;69;35;6;11;2001;2001;320;320
2015;20;20;27;36;23;2;7;2001;2001;320;320
2016;19;19;26;52;51;11;1;1904;1904;320;320
2016;19;19;2;999;999;12;1;1901;1901;320;320
2016;19;19;5;999;999;11;4;1901;1901;320;320
2016;18;18;23;999;999;12;1;1805;1805;320;320
